2016,07-07-2016,23,0.5
2016,07-08-2016,0,-1.8
2016,07-08-2016,1,-0.4
2016,07-08-2016,2,0.8
2016,07-08-2016,3,3.9
2016,07-08-2016,4,1.1
2016,07-08-2016,5,0.2
2016,07-08-2016,6,1.9
2016,07-08-2016,7,-0.1
2016,07-08-2016,8,-4.8
2016,07-08-2016,9,-1.3
2016,07-08-2016,10,-1.6
2016,07-08-2016,11,-3.1
2016,07-08-2016,12,-1.1
2016,07-08-2016,13,-3.5
2016,07-08-2016,14,-3.7
2016,07-08-2016,15,-3.5
2016,07-08-2016,16,-3.3
2016,07-08-2016,17,-2.3
2016,07-08-2016,18,-0.5
2016,07-08-2016,19,0.5
2016,07-08-2016,20,-0.4
2016,07-08-2016,21,0.8
2016,07-08-2016,22,1.9
2016,07-08-2016,23,1.0
2016,07-09-2016,0,1.6
2016,07-09-2016,1,-2.8
2016,07-09-2016,2,0.7
2016,07-09-2016,3,2.1
2016,07-09-2016,4,2.5
2016,07-09-2016,5,2.8
2016,07-09-2016,6,0.2
2016,07-09-2016,7,-1.1
2016,07-09-2016,8,-0.1
2016,07-09-2016,9,-0.6
2016,07-09-2016,10,3.2
